_______________________________________________________________
Data Size	Timestamp	Resta DataSize	Resta timestamp
_______________________________________________________________
4646		43125		3722		33		
798		43159		3848		34		
668		43192		130		33		
791		43226		123		34		
2422		43259		1631		33		
2228		43292		194		33		
2038		43326		190		34		
1748		43359		290		33		
1790		43392		42		33		
1746		43426		44		34		
1741		43459		5		33		
1653		43492		88		33		
2320		43526		667		34		
677		43559		1643		33		
705		43593		28		34		
762		43626		57		33		
3974		43659		3212		33		
663		43693		3311		34		
641		43726		22		33		
633		43759		8		33		
4033		43793		3400		34		
683		43826		3350		33		
599		43859		84		33		
696		43893		97		34		
7055		43926		6359		33		
2964		43960		4091		34		
1827		43993		1137		33		
1749		44026		78		33		
1598		44060		151		34		
1742		44093		144		33		
1763		44126		21		33		
1625		44160		138		34		
3934		44193		2309		33		
832		44227		3102		34		
760		44260		72		33		
873		44293		113		33		
3430		44327		2557		34		
798		44360		2632		33		
859		44393		61		33		
869		44427		10		34		
932		44460		63		33		
1016		44493		84		33		
4831		44527		3815		34		
918		44560		3913		33		
976		44594		58		34		
992		44627		16		33		
2036		44660		1044		33		
1786		44694		250		34		
1812		44727		26		33		
1630		44760		182		33		
1782		44794		152		34		
1614		44827		168		33		
1545		44860		69		33		
1611		44894		66		34		
1493		44927		118		33		
1480		44961		13		34		
1573		44994		93		33		
1495		45027		78		33		
1535		45061		40		34		
1687		45094		152		33		
1641		45127		46		33		
1727		45161		86		34		
1826		45194		99		33		
1848		45228		22		34		
1677		45261		171		33		
1963		45294		286		33		
1665		45328		298		34		
1648		45361		17		33		
1813		45394		165		33		
1558		45428		255		34		
1507		45461		51		33		
1468		45494		39		33		
1313		45528		155		34		
2579		45561		1266		33		
673		45595		1906		34		
636		45628		37		33		
676		45661		40		33		
3207		45695		2531		34		
817		45728		2390		33		
970		45761		153		33		
1052		45795		82		34		
945		45828		107		33		
1333		45861		388		33		
6999		45895		5666		34		
2154		45928		4845		33		
1630		45962		524		34		
1792		45995		162		33		
1565		46028		227		33		
1586		46062		21		34		
1548		46095		38		33		
1596		46128		48		33		
3728		46162		2132		34		
754		46195		2974		33		
785		46229		31		34		
765		46262		20		33		
4248		46295		3483		33		
727		46329		3521		34		
774		46362		47		33		
844		46395		70		33		
4327		46429		3483		34		
1054		46462		3273		33		
894		46495		160		33		
1009		46529		115		34		
2081		46562		1072		33		
1912		46596		169		34		
1756		46629		156		33		
1874		46662		118		33		
1700		46696		174		34		
1852		46729		152		33		
1679		46762		173		33		
1723		46796		44		34		
1876		46829		153		33		
1579		46862		297		33		
1571		46896		8		34		
9856		46929		8285		33		
1981		46963		7875		34		
1745		46996		236		33		
1437		47029		308		33		
1371		47063		66		34		
1371		47096		0		33		
1278		47129		93		33		
1693		47163		415		34		
5369		47196		3676		33		
687		47230		4682		34		
889		47263		202		33		
889		47296		0		33		
916		47330		27		34		
983		47363		67		33		
1019		47396		36		33		
983		47430		36		34		
7171		47463		6188		33		
840		47496		6331		33		
832		47530		8		34		
893		47563		61		33		
955		47597		62		34		
905		47630		50		33		
2204		47663		1299		33		
1939		47697		265		34		
1675		47730		264		33		
1733		47763		58		33		
1807		47797		74		34		
1469		47830		338		33		
3765		47863		2296		33		
847		47897		2918		34		
785		47930		62		33		
931		47964		146		34		
3244		47997		2313		33		
724		48030		2520		33		
802		48064		78		34		
856		48097		54		33		
3650		48130		2794		33		
783		48164		2867		34		
752		48197		31		33		
703		48231		49		34		
3974		48264		3271		33		
883		48297		3091		33		
860		48331		23		34		
1001		48364		141		33		
978		48397		23		33		
5395		48431		4417		34		
762		48464		4633		33		
815		48497		53		33		
815		48531		0		34		
4178		48564		3363		33		
815		48598		3363		34		
802		48631		13		33		
908		48664		106		33		
5493		48698		4585		34		
545		48731		4948		33		
584		48764		39		33		
607		48798		23		34		
5978		48831		5371		33		
1168		48864		4810		33		
9395		48898		8227		34		
2712		48931		6683		33		
1852		48965		860		34		
1869		48998		17		33		
1595		49031		274		33		
1636		49065		41		34		
1644		49098		8		33		
1594		49131		50		33		
5933		49165		4339		34		
854		49198		5079		33		
793		49232		61		34		
951		49265		158		33		
989		49298		38		33		
901		49332		88		34		
1124		49365		223		33		
1056		49398		68		33		
7768		49432		6712		34		
1380		49465		6388		33		
834		49498		546		33		
832		49532		2		34		
951		49565		119		33		
1080		49599		129		34		
764		49632		316		33		
993		49665		229		33		
7559		49699		6566		34		
717		49732		6842		33		
797		49765		80		33		
800		49799		3		34		
698		49832		102		33		
690		49865		8		33		
6872		49899		6182		34		
693		49932		6179		33		
689		49966		4		34		
542		49999		147		33		
695		50032		153		33		
718		50066		23		34		
9074		50099		8356		33		
757		50132		8317		33		
671		50166		86		34		
705		50199		34		33		
619		50233		86		34		
842		50266		223		33		
8523		50299		7681		33		
881		50333		7642		34		
843		50366		38		33		
740		50399		103		33		
706		50433		34		34		
876		50466		170		33		
915		50499		39		33		
740		50533		175		34		
9403		50566		8663		33		
1187		50600		8216		34		
761		50633		426		33		
770		50666		9		33		
833		50700		63		34		
771		50733		62		33		
870		50766		99		33		
865		50800		5		34		
11084		50833		10219		33		
14970		50866		3886		33		
2685		50900		12285		34		
1309		50933		1376		33		
1478		50967		169		34		
1479		51000		1		33		
1300		51033		179		33		
1642		51067		342		34		
1613		51100		29		33		
4273		51133		2660		33		
625		51167		3648		34		
667		51200		42		33		
666		51234		1		34		
753		51267		87		33		
800		51300		47		33		
738		51334		62		34		
799		51367		61		33		
8547		51400		7748		33		
924		51434		7623		34		
743		51467		181		33		
750		51500		7		33		
707		51534		43		34		
778		51567		71		33		
814		51601		36		34		
757		51634		57		33		
8397		51667		7640		33		
1081		51701		7316		34		
670		51734		411		33		
899		51767		229		33		
764		51801		135		34		
727		51834		37		33		
979		51867		252		33		
785		51901		194		34		
8248		51934		7463		33		
1104		51968		7144		34		
868		52001		236		33		
706		52034		162		33		
722		52068		16		34		
829		52101		107		33		
757		52134		72		33		
883		52168		126		34		
8162		52201		7279		33		
1061		52235		7101		34		
820		52268		241		33		
941		52301		121		33		
793		52335		148		34		
1019		52368		226		33		
857		52401		162		33		
805		52435		52		34		
7159		52468		6354		33		
591		52501		6568		33		
507		52535		84		34		
641		52568		134		33		
614		52602		27		34		
570		52635		44		33		
5789		52668		5219		33		
1229		52702		4560		34		
751		52735		478		33		
827		52768		76		33		
826		52802		1		34		
11864		52835		11038		33		
2311		52868		9553		33		
1286		52902		1025		34		
1260		52935		26		33		
1481		52969		221		34		
1478		53002		3		33		
1432		53035		46		33		
1653		53069		221		34		
1913		53102		260		33		
2804		53135		891		33		
756		53169		2048		34		
939		53202		183		33		
901		53236		38		34		
900		53269		1		33		
1055		53302		155		33		
942		53336		113		34		
897		53369		45		33		
4642		53402		3745		33		
1074		53436		3568		34		
1209		53536		135		100		
1296		53569		87		33		
1114		53603		182		34		
1006		53636		108		33		
1131		53669		125		33		
1214		53703		83		34		
4794		53736		3580		33		
769		53769		4025		33		
850		53803		81		34		
964		53836		114		33		
2923		53869		1959		33		
884		53903		2039		34		
945		53936		61		33		
979		53970		34		34		
2519		54003		1540		33		
1231		54036		1288		33		
1229		54070		2		34		
1334		54103		105		33		
2055		54136		721		33		
1767		54170		288		34		
1796		54203		29		33		
1714		54237		82		34		
1981		54270		267		33		
1182		54303		799		33		
1136		54337		46		34		
1139		54370		3		33		
1931		54403		792		33		
1495		54437		436		34		
1993		54470		498		33		
843		54503		1150		33		
860		54537		17		34		
968		54570		108		33		
2455		54604		1487		34		
932		54637		1523		33		
1034		54670		102		33		
966		54704		68		34		
2485		54737		1519		33		
833		54770		1652		33		
977		54804		144		34		
984		54837		7		33		
6129		54870		5145		33		
1779		54904		4350		34		
1491		54937		288		33		
1626		54971		135		34		
1614		55004		12		33		
1572		55037		42		33		
1492		55071		80		34		
1540		55104		48		33		
4417		55137		2877		33		
825		55171		3592		34		
788		55204		37		33		
853		55238		65		34		
3559		55271		2706		33		
746		55304		2813		33		
748		55338		2		34		
806		55371		58		33		
814		55404		8		33		
5119		55438		4305		34		
924		55471		4195		33		
814		55504		110		33		
984		55538		170		34		
1016		55571		32		33		
903		55605		113		34		
1996		55638		1093		33		
1669		55671		327		33		
1598		55705		71		34		
1764		55738		166		33		
1572		55771		192		33		
5714		55805		4142		34		
697		55838		5017		33		
664		55871		33		33		
813		55905		149		34		
4818		55938		4005		33		
717		55972		4101		34		
728		56005		11		33		
770		56038		42		33		
778		56072		8		34		
6065		56105		5287		33		
704		56138		5361		33		
616		56172		88		34		
652		56205		36		33		
5146		56239		4494		34		
1160		56272		3986		33		
857		56305		303		33		
810		56339		47		34		
933		56372		123		33		
863		56405		70		33		
973		56439		110		34		
976		56472		3		33		
9019		56505		8043		33		
1495		56539		7524		34		
1068		56572		427		33		
1197		56606		129		34		
1154		56639		43		33		
1114		56672		40		33		
1163		56706		49		34		
1119		56739		44		33		
5471		56772		4352		33		
977		56806		4494		34		
10810		56839		9833		33		
2453		56872		8357		33		
1601		56906		852		34		
1562		56939		39		33		
1470		56973		92		34		
1771		57006		301		33		
1410		57039		361		33		
1601		57073		191		34		
5191		57106		3590		33		
891		57139		4300		33		
871		57173		20		34		
856		57206		15		33		
922		57240		66		34		
847		57273		75		33		
947		57306		100		33		
832		57340		115		34		
8910		57373		8078		33		
950		57406		7960		33		
756		57440		194		34		
814		57473		58		33		
808		57506		6		33		
823		57540		15		34		
931		57573		108		33		
795		57607		136		34		
8077		57640		7282		33		
1271		57673		6806		33		
945		57707		326		34		
1278		57740		333		33		
980		57773		298		33		
920		57807		60		34		
1051		57840		131		33		
1032		57873		19		33		
8036		57907		7004		34		
1012		57940		7024		33		
947		57974		65		34		
876		58007		71		33		
941		58040		65		33		
867		58074		74		34		
978		58107		111		33		
999		58140		21		33		
7454		58174		6455		34		
1042		58207		6412		33		
763		58241		279		34		
824		58274		61		33		
776		58307		48		33		
971		58341		195		34		
857		58374		114		33		
852		58407		5		33		
7121		58441		6269		34		
907		58474		6214		33		
745		58507		162		33		
794		58541		49		34		
809		58574		15		33		
811		58608		2		34		
4690		58641		3879		33		
1212		58674		3478		33		
917		58708		295		34		
929		58741		12		33		
1004		58774		75		33		
10189		58808		9185		34		
3407		58841		6782		33		
1666		58874		1741		33		
1667		58908		1		34		
1606		58941		61		33		
2190		58975		584		34		
1539		59008		651		33		
1648		59041		109		33		
3417		59075		1769		34		
805		59108		2612		33		
776		59141		29		33		
799		59175		23		34		
853		59208		54		33		
833		59242		20		34		
970		59275		137		33		
993		59308		23		33		
5354		59342		4361		34		
1059		59375		4295		33		
956		59408		103		33		
859		59442		97		34		
1054		59475		195		33		
956		59508		98		33		
1264		59542		308		34		
1026		59575		238		33		
5833		59609		4807		34		
1128		59642		4705		33		
920		59675		208		33		
1063		59709		143		34		
1147		59742		84		33		
922		59775		225		33		
1199		59809		277		34		
960		59842		239		33		
4418		59875		3458		33		
1089		59909		3329		34		
981		59942		108		33		
1024		59976		43		34		
1194		60009		170		33		
1196		60042		2		33		
4159		60076		2963		34		
1095		60109		3064		33		
1038		60142		57		33		
1072		60176		34		34		
1054		60209		18		33		
1055		60243		1		34		
1201		60276		146		33		
1091		60309		110		33		
3969		60343		2878		34		
1043		60376		2926		33		
839		60409		204		33		
841		60443		2		34		
1073		60476		232		33		
996		60509		77		33		
4564		60543		3568		34		
930		60576		3634		33		
1029		60610		99		34		
996		60643		33		33		
1034		60676		38		33		
1006		60710		28		34		
983		60743		23		33		
8714		60776		7731		33		
2458		60810		6256		34		
1467		60843		991		33		
1836		60876		369		33		
1717		60910		119		34		
1546		60943		171		33		
1788		60977		242		34		
1584		61010		204		33		
3443		61043		1859		33		
773		61077		2670		34		
827		61110		54		33		
819		61143		8		33		
3004		61177		2185		34		
843		61210		2161		33		
796		61244		47		34		
820		61277		24		33		
3582		61310		2762		33		
807		61344		2775		34		
666		61377		141		33		
767		61410		101		33		
3308		61444		2541		34		
780		61477		2528		33		
859		61510		79		33		
874		61544		15		34		
4615		61577		3741		33		
715		61611		3900		34		
718		61644		3		33		
779		61677		61		33		
3925		61711		3146		34		
727		61744		3198		33		
674		61777		53		33		
635		61811		39		34		
4968		61844		4333		33		
1172		61877		3796		33		
912		61911		260		34		
1045		61944		133		33		
870		61978		175		34		
886		62011		16		33		
5142		62044		4256		33		
1400		62078		3742		34		
978		62111		422		33		
1259		62144		281		33		
1232		62178		27		34		
1107		62211		125		33		
1194		62245		87		34		
1191		62278		3		33		
5087		62311		3896		33		
757		62345		4330		34		
818		62378		61		33		
760		62411		58		33		
3424		62445		2664		34		
623		62478		2801		33		
833		62511		210		33		
830		62545		3		34		
3795		62578		2965		33		
731		62612		3064		34		
630		62645		101		33		
727		62678		97		33		
3904		62712		3177		34		
8286		62745		4382		33		
2455		62778		5831		33		
1867		62812		588		34		
1957		62845		90		33		
2008		62878		51		33		
1588		62912		420		34		
1739		62945		151		33		
1674		62979		65		34		
4115		63012		2441		33		
786		63045		3329		33		
727		63079		59		34		
841		63112		114		33		
791		63145		50		33		
793		63179		2		34		
6668		63212		5875		33		
730		63246		5938		34		
576		63279		154		33		
663		63312		87		33		
782		63346		119		34		
5144		63379		4362		33		
1068		63412		4076		33		
905		63446		163		34		
1067		63479		162		33		
962		63512		105		33		
848		63546		114		34		
957		63579		109		33		
866		63613		91		34		
6003		63646		5137		33		
1257		63679		4746		33		
1006		63713		251		34		
3074		63746		2068		33		
1682		63779		1392		33		
1723		63813		41		34		
1059		63913		664		100		
1025		63946		34		33		
4088		63980		3063		34		
991		64013		3097		33		
783		64046		208		33		
829		64080		46		34		
1156		64113		327		33		
1099		64146		57		33		
1231		64180		132		34		
1140		64213		91		33		
5329		64247		4189		34		
1079		64280		4250		33		
922		64313		157		33		
1263		64347		341		34		
1318		64380		55		33		
1288		64413		30		33		
1213		64447		75		34		
1385		64480		172		33		
6315		64513		4930		33		
983		64547		5332		34		
1047		64580		64		33		
973		64614		74		34		
1122		64647		149		33		
1186		64680		64		33		
1088		64714		98		34		
976		64747		112		33		
9463		64780		8487		33		
1819		64814		7644		34		
1821		64847		2		33		
1713		64880		108		33		
1612		64914		101		34		
1657		64947		45		33		
1537		64981		120		34		
1506		65014		31		33		
3160		65047		1654		33		
956		65081		2204		34		
991		65114		35		33		
1027		65147		36		33		
1033		65181		6		34		
1233		65214		200		33		
1300		65248		67		34		
1345		65281		45		33		
3811		65314		2466		33		
1012		65348		2799		34		
858		65381		154		33		
947		65414		89		33		
2082		65448		1135		34		
1658		65481		424		33		
1821		65514		163		33		
1685		65548		136		34		
1679		65581		6		33		
1613		65615		66		34		
1518		65648		95		33		
1720		65681		202		33		
2604		65715		884		34		
849		65748		1755		33		
823		65781		26		33		
947		65815		124		34		
2046		65848		1099		33		
1764		65881		282		33		
1934		65915		170		34		
1719		65948		215		33		
1684		65982		35		34		
1841		66015		157		33		
1506		66048		335		33		
1727		66082		221		34		
1364		66115		363		33		
1471		66148		107		33		
1700		66182		229		34		
1500		66215		200		33		
1717		66249		217		34		
1784		66282		67		33		
1604		66315		180		33		
1639		66349		35		34		
1621		66382		18		33		
1740		66415		119		33		
1744		66449		4		34		
1655		66482		89		33		
1609		66515		46		33		
1560		66549		49		34		
2231		66582		671		33		
684		66616		1547		34		
879		66649		195		33		
904		66682		25		33		
3130		66716		2226		34		
6499		66749		3369		33		
2542		66782		3957		33		
1683		66816		859		34		
1740		66849		57		33		
1677		66882		63		33		
1709		66916		32		34		
2008		66949		299		33		
1496		66983		512		34		
6467		67016		4971		33		
678		67049		5789		33		
726		67083		48		34		
718		67116		8		33		
1909		67149		1191		33		
4380		67183		2471		34		
448		67216		3932		33		
483		67250		35		34		
573		67283		90		33		
5436		67316		4863		33		
710		67350		4726		34		
617		67383		93		33		
612		67416		5		33		
769		67450		157		34		
648		67483		121		33		
7022		67516		6374		33		
963		67550		6059		34		
707		67583		256		33		
1011		67617		304		34		
965		67650		46		33		
817		67683		148		33		
906		67717		89		34		
900		67750		6		33		
9943		67783		9043		33		
1089		67817		8854		34		
668		67850		421		33		
752		67883		84		33		
797		67917		45		34		
795		67950		2		33		
972		67984		177		34		
712		68017		260		33		
8073		68050		7361		33		
1228		68084		6845		34		
740		68117		488		33		
688		68150		52		33		
713		68184		25		34		
758		68217		45		33		
758		68251		0		34		
833		68284		75		33		
9669		68317		8836		33		
1038		68351		8631		34		
1224		68384		186		33		
1067		68417		157		33		
1042		68451		25		34		
1133		68484		91		33		
1016		68517		117		33		
1188		68551		172		34		
1902		68584		714		33		
1876		68618		26		34		
1768		68651		108		33		
1609		68684		159		33		
6873		68718		5264		34		
1714		68751		5159		33		
1528		68784		186		33		
1761		68818		233		34		
1473		68851		288		33		
1764		68884		291		33		
1606		68918		158		34		
1702		68951		96		33		
1634		68985		68		34		
1646		69018		12		33		
1706		69051		60		33		
1633		69085		73		34		
1740		69118		107		33		
2186		69151		446		33		
1572		69185		614		34		
1618		69218		46		33		
1734		69252		116		34		
1559		69285		175		33		
1571		69318		12		33		
1515		69352		56		34		
1529		69385		14		33		
1599		69418		70		33		
1538		69452		61		34		
1564		69485		26		33		
1633		69518		69		33		
1506		69552		127		34		
1414		69585		92		33		
1359		69619		55		34		
1336		69652		23		33		
1870		69685		534		33		
1658		69719		212		34		
1000		69752		658		33		
1039		69785		39		33		
1104		69819		65		34		
1916		69852		812		33		
1039		69885		877		33		
908		69919		131		34		
1068		69952		160		33		
2439		69986		1371		34		
922		70019		1517		33		
922		70052		0		33		
786		70086		136		34		
2477		70119		1691		33		
1351		70152		1126		33		
971		70186		380		34		
1310		70219		339		33		
1270		70253		40		34		
1288		70286		18		33		
1390		70319		102		33		
1444		70353		54		34		
3406		70386		1962		33		
1285		70419		2121		33		
1185		70453		100		34		
1056		70486		129		33		
1207		70519		151		33		
894		70553		313		34		
1771		70586		877		33		
3581		70620		1810		34		
1407		70653		2174		33		
9581		70686		8174		33		
1882		70720		7699		34		
1698		70753		184		33		
1675		70786		23		33		
1473		70820		202		34		
1564		70853		91		33		
1538		70886		26		33		
1562		70920		24		34		
5615		70953		4053		33		
1142		70987		4473		34		
923		71020		219		33		
1084		71053		161		33		
947		71087		137		34		
1004		71120		57		33		
1180		71153		176		33		
1106		71187		74		34		
6561		71220		5455		33		
957		71254		5604		34		
892		71287		65		33		
837		71320		55		33		
877		71354		40		34		
855		71387		22		33		
6186		71420		5331		33		
954		71454		5232		34		
922		71487		32		33		
856		71520		66		33		
885		71554		29		34		
5567		71587		4682		33		
1008		71621		4559		34		
832		71654		176		33		
959		71687		127		33		
1255		71721		296		34		
1206		71754		49		33		
3641		71787		2435		33		
1261		71821		2380		34		
951		71854		310		33		
1217		71887		266		33		
977		71921		240		34		
882		71954		95		33		
1310		71988		428		34		
1021		72021		289		33		
6236		72054		5215		33		
931		72088		5305		34		
950		72121		19		33		
991		72154		41		33		
1217		72188		226		34		
958		72221		259		33		
1116		72255		158		34		
988		72288		128		33		
4482		72321		3494		33		
1256		72355		3226		34		
954		72388		302		33		
1036		72421		82		33		
1259		72455		223		34		
1004		72488		255		33		
1434		72521		430		33		
933		72555		501		34		
3832		72588		2899		33		
1549		72622		2283		34		
11304		72655		9755		33		
1973		72688		9331		33		
1529		72722		444		34		
1658		72755		129		33		
1853		72788		195		33		
1684		72822		169		34		
1798		72855		114		33		
1524		72888		274		33		
5486		72922		3962		34		
1283		72955		4203		33		
998		72989		285		34		
1141		73022		143		33		
1130		73055		11		33		
987		73089		143		34		
1275		73122		288		33		
999		73155		276		33		
7351		73189		6352		34		
1043		73222		6308		33		
888		73256		155		34		
1040		73289		152		33		
1040		73322		0		33		
844		73356		196		34		
1145		73389		301		33		
871		73422		274		33		
4849		73456		3978		34		
1443		73489		3406		33		
1226		73522		217		33		
1170		73556		56		34		
1265		73589		95		33		
1163		73623		102		34		
1247		73656		84		33		
1160		73689		87		33		
6006		73723		4846		34		
1070		73756		4936		33		
1586		73789		516		33		
991		73823		595		34		
1128		73856		137		33		
944		73889		184		33		
1158		73923		214		34		
1038		73956		120		33		
2665		73990		1627		34		
1386		74023		1279		33		
1025		74056		361		33		
1389		74090		364		34		
1243		74123		146		33		
1149		74156		94		33		
1465		74190		316		34		
957		74223		508		33		
3225		74257		2268		34		
1579		74290		1646		33		
945		74323		634		33		
1274		74357		329		34		
1439		74390		165		33		
1086		74423		353		33		
1667		74457		581		34		
1275		74490		392		33		
5070		74523		3795		33		
1178		74557		3892		34		
974		74590		204		33		
11472		74624		10498		34		
1931		74657		9541		33		
1524		74690		407		33		
1514		74724		10		34		
1749		74757		235		33		
1503		74790		246		33		
1740		74824		237		34		
1534		74857		206		33		
5816		74890		4282		33		
1098		74924		4718		34		
891		74957		207		33		
977		74991		86		34		
1033		75024		56		33		
834		75057		199		33		
1211		75091		377		34		
1114		75124		97		33		
5363		75157		4249		33		
1264		75191		4099		34		
975		75224		289		33		
1056		75258		81		34		
1126		75291		70		33		
915		75324		211		33		
1189		75358		274		34		
921		75391		268		33		
6685		75424		5764		33		
1265		75458		5420		34		
1038		75491		227		33		
1079		75524		41		33		
1214		75558		135		34		
855		75591		359		33		
1298		75625		443		34		
1082		75658		216		33		
2015		75691		933		33		
4157		75725		2142		34		
1319		75758		2838		33		
1092		75791		227		33		
1642		75825		550		34		
1330		75858		312		33		
1238		75891		92		33		
1246		75925		8		34		
1319		75958		73		33		
2982		75992		1663		34		
1014		76025		1968		33		
976		76058		38		33		
986		76092		10		34		
1141		76125		155		33		
864		76158		277		33		
4087		76192		3223		34		
1122		76225		2965		33		
1221		76259		99		34		
954		76292		267		33		
1339		76325		385		33		
911		76359		428		34		
1240		76392		329		33		
1410		76425		170		33		
1875		76459		465		34		
4056		76492		2181		33		
1354		76525		2702		33		
1093		76559		261		34		
11006		76592		9913		33		
1982		76626		9024		34		
1543		76659		439		33		
1784		76692		241		33		
1598		76726		186		34		
1407		76759		191		33		
2036		76792		629		33		
1582		76826		454		34		
5040		76859		3458		33		
1115		76892		3925		33		
907		76926		208		34		
940		76959		33		33		
1102		76993		162		34		
902		77026		200		33		
1151		77059		249		33		
1037		77093		114		34		
8008		77126		6971		33		
1121		77159		6887		33		
991		77193		130		34		
979		77226		12		33		
1040		77260		61		34		
916		77293		124		33		
1146		77326		230		33		
1137		77360		9		34		
4036		77393		2899		33		
1245		77426		2791		33		
1069		77460		176		34		
1271		77493		202		33		
1255		77526		16		33		
1120		77560		135		34		
1299		77593		179		33		
1221		77627		78		34		
2239		77660		1018		33		
4116		77693		1877		33		
1158		77727		2958		34		
964		77760		194		33		
1090		77793		126		33		
1365		77827		275		34		
1465		77860		100		33		
1253		77893		212		33		
1147		77927		106		34		
3547		77960		2400		33		
1308		77994		2239		34		
894		78027		414		33		
1091		78060		197		33		
1160		78094		69		34		
896		78127		264		33		
1348		78160		452		33		
1066		78194		282		34		
4594		78227		3528		33		
1359		78261		3235		34		
1084		78294		275		33		
1048		78327		36		33		
1265		78361		217		34		
973		78394		292		33		
1395		78427		422		33		
1200		78461		195		34		
3798		78494		2598		33		
1560		78527		2238		33		
11645		78561		10085		34		
1915		78594		9730		33		
1526		78628		389		34		
1537		78661		11		33		
1772		78694		235		33		
1309		78728		463		34		
1950		78761		641		33		
1655		78794		295		33		
4098		78828		2443		34		
1139		78861		2959		33		
874		78894		265		33		
1053		78928		179		34		
1031		78961		22		33		
935		78995		96		34		
1252		79028		317		33		
1073		79061		179		33		
6091		79095		5018		34		
1191		79128		4900		33		
999		79161		192		33		
1053		79195		54		34		
1222		79228		169		33		
917		79262		305		34		
1282		79295		365		33		
1184		79328		98		33		
5945		79362		4761		34		
1356		79395		4589		33		
1089		79428		267		33		
1092		79462		3		34		
1193		79495		101		33		
1077		79528		116		33		
1247		79562		170		34		
1013		79595		234		33		
5995		79629		4982		34		
1203		79662		4792		33		
1029		79695		174		33		
1049		79729		20		34		
1180		79762		131		33		
974		79795		206		33		
1215		79829		241		34		
1394		79862		179		33		
3517		79895		2123		33		
1433		79929		2084		34		
1147		79962		286		33		
1090		79996		57		34		
1389		80029		299		33		
1027		80062		362		33		
1597		80096		570		34		
1050		80129		547		33		
3544		80162		2494		33		
1436		80196		2108		34		
1235		80229		201		33		
1259		80263		24		34		
1327		80296		68		33		
1043		80329		284		33		
1417		80363		374		34		
1182		80396		235		33		
4013		80429		2831		33		
1259		80463		2754		34		
1053		80496		206		33		
11113		80529		10060		33		
2149		80563		8964		34		
1509		80596		640		33		
1718		80630		209		34		
1739		80663		21		33		
1480		80696		259		33		
1813		80730		333		34		
1483		80763		330		33		
2840		80796		1357		33		
1275		80830		1565		34		
1041		80863		234		33		
1263		80896		222		33		
1242		80930		21		34		
1093		80963		149		33		
1307		80997		214		34		
1175		81030		132		33		
6246		81063		5071		33		
1092		81097		5154		34		
1014		81130		78		33		
1000		81163		14		33		
1180		81197		180		34		
997		81230		183		33		
1306		81264		309		34		
1017		81297		289		33		
5970		81330		4953		33		
1200		81364		4770		34		
1109		81397		91		33		
1089		81430		20		33		
1209		81464		120		34		
920		81497		289		33		
1319		81530		399		33		
1090		81564		229		34		
1936		81597		846		33		
4090		81631		2154		34		
1403		81664		2687		33		
1067		81697		336		33		
1141		81731		74		34		
1190		81764		49		33		
888		81797		302		33		
1444		81831		556		34		
1022		81864		422		33		
5713		81897		4691		33		
1150		81931		4563		34		
862		81964		288		33		
1136		81998		274		34		
1035		82031		101		33		
814		82064		221		33		
1151		82098		337		34		
837		82131		314		33		
4569		82164		3732		33		
1274		82198		3295		34		
1230		82231		44		33		
1129		82265		101		34		
1291		82298		162		33		
1018		82331		273		33		
1323		82365		305		34		
1359		82398		36		33		
4196		82431		2837		33		
1288		82465		2908		34		
11727		82498		10439		33		
1991		82531		9736		33		
1602		82565		389		34		
1683		82598		81		33		
1736		82632		53		34		
1577		82665		159		33		
1780		82698		203		33		
1683		82732		97		34		
3690		82765		2007		33		
1190		82798		2500		33		
916		82832		274		34		
1004		82865		88		33		
1165		82898		161		33		
1083		82932		82		34		
1191		82965		108		33		
1198		82999		7		34		
7216		83032		6018		33		
1089		83065		6127		33		
912		83099		177		34		
1009		83132		97		33		
958		83165		51		33		
887		83199		71		34		
1041		83232		154		33		
904		83266		137		34		
7794		83299		6890		33		
837		83332		6957		33		
782		83366		55		34		
987		83399		205		33		
894		83432		93		33		
859		83466		35		34		
1081		83499		222		33		
867		83532		214		33		
6009		83566		5142		34		
1233		83599		4776		33		
1077		83633		156		34		
1121		83666		44		33		
1152		83699		31		33		
996		83733		156		34		
1184		83766		188		33		
1317		83799		133		33		
4383		83833		3066		34		
1345		83866		3038		33		
1184		83899		161		33		
1276		83933		92		34		
1215		83966		61		33		
1180		84000		35		34		
1399		84033		219		33		
1020		84066		379		33		
5602		84100		4582		34		
932		84133		4670		33		
755		84166		177		33		
879		84200		124		34		
818		84233		61		33		
658		84267		160		34		
1162		84300		504		33		
898		84333		264		33		
5746		84367		4848		34		
1273		84400		4473		33		
980		84433		293		33		
11583		84467		10603		34		
2195		84500		9388		33		
1651		84533		544		33		
1756		84567		105		34		
1742		84600		14		33		
1632		84634		110		34		
1890		84667		258		33		
1524		84700		366		33		
3955		84734		2431		34		
1090		84767		2865		33		
1029		84800		61		33		
991		84834		38		34		
1201		84867		210		33		
1063		84900		138		33		
1245		84934		182		34		
1008		84967		237		33		
4709		85001		3701		34		
1236		85034		3473		33		
1067		85067		169		33		
1069		85101		2		34		
1147		85134		78		33		
994		85167		153		33		
1225		85201		231		34		
1018		85234		207		33		
5656		85268		4638		34		
1301		85301		4355		33		
904		85334		397		33		
1122		85368		218		34		
1150		85401		28		33		
1010		85434		140		33		
1241		85468		231		34		
1057		85501		184		33		
5952		85534		4895		33		
996		85568		4956		34		
848		85601		148		33		
930		85635		82		34		
949		85668		19		33		
724		85701		225		33		
6744		85735		6020		34		
944		85768		5800		33		
